"","event","EPA_mse","key","pct_imp","lambda_opt","pridge_mse","rows"
"419","2018milin",15672.9883179487,"2018milin",9.37058112440317,5.00500500500501,7286.55737622128,419
"420","2018miliv",13812.5095475,"2018miliv",12.3316578199895,6.80680680680681,6598.04831338143,420
"421","2018milsu",16046.322046875,"2018milsu",10.4855046877421,5.38538538538539,7537.325672082,421
"422","2018mimar",15338.04237875,"2018mimar",11.3883621174188,5.70570570570571,6899.32669942945,422
"423","2018mimid",14386.735979375,"2018mimid",16.7036105746579,13.993993993994,7847.14331056331,423
"424","2018mimil",17043.9541625,"2018mimil",12.2622907816386,7.06706706706707,7558.94099277584,424
"425","2018mishe",16356.1339823171,"2018mishe",12.7572353032881,7.48748748748749,8181.55118481196,425
"426","2018misjo",14906.31810375,"2018misjo",11.1760857677904,6.92692692692693,6825.73028645631,426
"427","2018misou",18170.49355,"2018misou",14.2845733084479,10.1101101101101,8074.82529376471,427
"428","2018mitry",20338.216538125,"2018mitry",11.5153020245477,6.10610610610611,9409.64093887324,428
"429","2018mitvc",15299.837084375,"2018mitvc",11.1711217331802,6.24624624624625,6483.91763902052,429
"430","2018miwat",12507.301575,"2018miwat",13.5589336935033,10.970970970971,6742.81105920478,430
"431","2018miwmi",17357.7094475,"2018miwmi",17.0662169973462,15.4554554554555,8579.21295535268,431
"432","2018mndu",12819.8730612903,"2018mndu",20.1922526942542,7.44744744744745,9244.2963534709,432
"433","2018mndu2",13837.6526488506,"2018mndu2",18.625611092538,6.32632632632633,9884.5849589792,433
"434","2018mnmi",13894.802035,"2018mnmi",24.8776517757231,15.035035035035,7675.55472447932,434
"435","2018mnmi2",10714.7042383333,"2018mnmi2",22.966240064322,20,7034.37463694283,435
"436","2018mokc",15502.3381901163,"2018mokc",7.76031630186069,3.98398398398398,7021.91487372876,436
"437","2018mokc2",13956.3631872093,"2018mokc2",12.481654723538,8.60860860860861,7868.52507253703,437
"438","2018mosl",14278.9129603659,"2018mosl",24.0017305894531,19.7597597597598,8343.15039108697,438
"439","2018mxmo",14881.7936829545,"2018mxmo",8.73431219025505,3.4034034034034,6504.75517269903,439
"440","2018mxto",16967.0302940789,"2018mxto",16.7106840027591,12.2922922922923,9279.69224774683,440
"441","2018ncash",14874.6474046875,"2018ncash",15.0244880078156,9.84984984984985,7202.66512734952,441
"442","2018ncgre",19982.7287833333,"2018ncgre",9.82928364757728,5.74574574574575,9906.75282709698,442
"443","2018ncpem",18375.1446918919,"2018ncpem",8.87290579345635,4.5045045045045,6584.43203764871,443
"444","2018ncwin",20337.3100351562,"2018ncwin",9.61972891934805,4.64464464464464,7738.02193072682,444
"445","2018ndgf",15706.9232011494,"2018ndgf",14.3597192123113,7.36736736736737,9287.41093707997,445
"446","2018nhdur",13736.7657859756,"2018nhdur",12.6827796743571,7.76776776776777,7410.8146393236,446
"447","2018nhgrs",18018.1191028571,"2018nhgrs",10.7330596899768,6.20620620620621,7125.01110099208,447
"448","2018njbri",14806.5761791667,"2018njbri",15.6996525260692,12.8928928928929,8912.92009858264,448
"449","2018njfla",11833.375228125,"2018njfla",14.5535964198389,11.2912912912913,6774.30473833293,449
"450","2018njski",13620.4736955128,"2018njski",14.450312792175,8.92892892892893,7295.76660526377,450
"451","2018njtab",14532.5437679487,"2018njtab",15.2637071701076,10.1901901901902,6977.24380137978,451
"452","2018nvlv",14445.2175625,"2018nvlv",20.1088301440296,20,8709.86583294982,452
"453","2018nyli",14280.1627714286,"2018nyli",15.5489524087288,17.8978978978979,10782.0793005412,453
"454","2018nyli2",14906.7116147727,"2018nyli2",18.7093861603523,20,8495.92246176553,454
"455","2018nyny",13291.3890435294,"2018nyny",16.1999992216641,7.72772772772773,8409.60891868625,455
"456","2018nyro",12053.5409982143,"2018nyro",19.2779785027011,11.0910910910911,6865.52014759136,456
"457","2018nysu",13154.7963625,"2018nysu",12.362293282643,8.00800800800801,7844.08403601783,457
"458","2018nytr",13007.3700289474,"2018nytr",11.2586489567503,8.80880880880881,6676.52700552846,458
"459","2018nyut",14127.3415992857,"2018nyut",18.5756192308439,20,6932.77589026542,459
"460","2018ohcl",13154.1356820652,"2018ohcl",18.3781971879168,8.94894894894895,7382.70783092229,460
"461","2018ohmv",13951.4678309783,"2018ohmv",25.2593001052517,11.6516516516517,9273.57544318915,461
"462","2018okok",12670.7429108696,"2018okok",26.4714544822548,14.014014014014,6706.46126351259,462
"463","2018onbar",17755.2536008929,"2018onbar",9.46237589728813,5.18518518518519,8177.90994574966,463
"464","2018onham",17349.3472967105,"2018onham",11.9604903071276,6.52652652652653,8169.79610077143,464
"465","2018onlon",11750.6592302632,"2018onlon",11.8186321737497,6.90690690690691,7149.82357333564,465
"466","2018onnob",14412.7208242187,"2018onnob",10.1347547456664,5.24524524524525,7251.48256485368,466
"467","2018onnyo",19232.8432771429,"2018onnyo",9.21230564875445,4.72472472472472,9315.3957255038,467
"468","2018onosh",14126.1061184211,"2018onosh",11.0908123816003,6.32632632632633,6903.745013014,468
"469","2018onto1",14079.9885175676,"2018onto1",13.7159319044102,10.1701701701702,8610.8153787664,469
"470","2018onwat",15768.251128125,"2018onwat",12.7197266652267,8.22822822822823,8525.63622324511,470
"471","2018onwin",17737.1135641892,"2018onwin",16.8777571782559,15.7157157157157,9288.29522800946,471
"472","2018orlak",13861.0773173611,"2018orlak",11.5015179687184,6.16616616616617,7189.34769315682,472
"473","2018orore",17674.0687013514,"2018orore",9.3632746701337,4.74474474474474,8420.19059897534,473
"474","2018orwil",13711.9419412162,"2018orwil",11.5405576861903,7.30730730730731,7598.82786539795,474
"475","2018paca",12517.3274064103,"2018paca",29.8505864247581,20,6485.72861367128,475
"476","2018pahat",17929.1832570313,"2018pahat",10.6527762158462,5.06506506506507,6857.47863974186,476
"477","2018paphi",15188.0944653226,"2018paphi",9.73199079273079,5.52552552552553,6805.69594494119,477
"478","2018pawch",14682.08906375,"2018pawch",12.3851276051766,8.42842842842843,8564.96422214879,478
"479","2018qcmo",11756.0847987952,"2018qcmo",18.8116337618978,5.70570570570571,8978.26274433665,479
"480","2018rismi",15917.1321170732,"2018rismi",14.2078015128205,8.94894894894895,8705.09651239558,480
"481","2018scmb",13389.157509375,"2018scmb",26.5800837064277,15.2552552552553,8476.78042667409,481
"482","2018shmi",15071.7937222973,"2018shmi",12.6125312190063,4.64464464464464,8029.15122700544,482
"483","2018tnkn",12707.3849005952,"2018tnkn",17.9877330318982,10.2902902902903,8214.92618546694,483
"484","2018tuis",17576.4333290541,"2018tuis",5.61271951760777,2.4024024024024,7459.46539164611,484
"485","2018txda",16373.1167561111,"2018txda",18.1802445356433,6.14614614614615,8032.02664938019,485
"486","2018txel",12697.9585405405,"2018txel",12.2779795759033,8.32832832832833,7901.3986382656,486
"487","2018txho",16637.6654475,"2018txho",10.3648214404686,5.78578578578579,6551.47703678347,487
"488","2018txlu",15362.3409952703,"2018txlu",13.0183207748841,6.40640640640641,8568.86815433497,488
"489","2018txpa",22586.9285257143,"2018txpa",8.11906904064622,5.56556556556557,7663.51032870902,489
"490","2018txsa",13305.7165541176,"2018txsa",20.5711104609673,16.9369369369369,8477.95047268631,490
"491","2018utwv",13121.7171051282,"2018utwv",18.2642844146526,7.26726726726727,7743.24593294015,491
"492","2018vabla",12070.6063346774,"2018vabla",15.045597574036,9.00900900900901,5591.18283003079,492
"493","2018vagdc",16770.2802421053,"2018vagdc",12.4848723077958,7.96796796796797,8899.35200164427,493
"494","2018vagle",13964.7983471429,"2018vagle",9.50322291850992,4.9049049049049,6745.34124365691,494
"495","2018vahay",14298.6096151316,"2018vahay",12.7088414823729,8.16816816816817,8023.78708538755,495
"496","2018vapor",14886.3860878378,"2018vapor",10.1572549259592,5.48548548548549,7130.00961763393,496
"497","2018waahs",19209.9433814286,"2018waahs",17.9601312619077,16.3163163163163,7813.82378622694,497
"498","2018waamv",18562.1912007143,"2018waamv",12.5827558586637,6.92692692692693,9203.88355864573,498
"499","2018wamou",16115.9516865385,"2018wamou",16.9991386636732,16.3363363363363,8731.31786516932,499
"500","2018wasno",15251.1106451389,"2018wasno",12.7561070606699,7.04704704704705,7280.10868717661,500
"501","2018waspo",17673.73819375,"2018waspo",9.17483983842862,4.4044044044044,6699.59380974025,501
"502","2018wayak",15659.9609830645,"2018wayak",14.6771225770129,11.8318318318318,6234.7529342022,502
"503","2018wila",17190.229944382,"2018wila",16.6407055855807,6.46646646646647,7966.1695946511,503
"504","2018wimi",14638.4971798913,"2018wimi",23.2404232697977,20,6531.94132609063,504
"505","2019abca",149.690381451613,"2019abca",11.3309626658124,3.62362362362362,117.997888593598,505
"506","2019alhu",175.292079347826,"2019alhu",16.9493867586826,7.66766766766767,160.343706552994,506
"507","2019arli",162.059624712644,"2019arli",14.997745392522,4.16416416416416,137.910965446487,507
"508","2019ausc",160.677,"2019ausc",9.23987633415078,3.54354354354354,131.215285095867,508
"509","2019ausp",160.666685542169,"2019ausp",18.7411027252456,3.74374374374374,116.553155834378,509
"510","2019azfl",174.050871348315,"2019azfl",10.7777494921554,3.64364364364364,145.542636335339,510
"511","2019azpx",155.753967261905,"2019azpx",9.76345485823646,4.9049049049049,124.631087526181,511
"512","2019bcvi",132.187004615385,"2019bcvi",10.4159831118115,4.56456456456456,120.699394621589,512
"513","2019caav",177.31707972973,"2019caav",8.65895455986427,4.18418418418418,146.922910318261,513
"514","2019cada",186.063820224719,"2019cada",19.9793001209167,6.74674674674675,156.627046322885,514
"515","2019cadm",165.65051,"2019cadm",7.07199464225622,3.24324324324324,144.2263726228,515
"516","2019cafr",199.389947560976,"2019cafr",22.9617753151832,15.6356356356356,184.051265025702,516
"517","2019cala",237.033785119048,"2019cala",18.6047851768763,6.94694694694695,212.579613006322,517
"518","2019caln",140.4126,"2019caln",12.8897511591654,7.80780780780781,142.902984971404,518
"519","2019camb",143.261404861111,"2019camb",8.44899820409401,4.32432432432432,113.899383848392,519
"520","2019caoc",191.553265243902,"2019caoc",19.6589149656159,9.78978978978979,185.063601287288,520
"521","2019casd",172.101565189873,"2019casd",16.3381183759994,7.24724724724725,155.013202129739,521
"522","2019casf",194.282958227848,"2019casf",7.81874014001357,2.86286286286286,159.021796962258,522
"523","2019casj",176.356726966292,"2019casj",17.348402681851,5.50550550550551,138.869280511516,523
"524","2019cave",217.892086904762,"2019cave",9.59948062746703,4.9049049049049,177.717405173394,524
"525","2019code",131.182979775281,"2019code",12.9268961483886,4.62462462462462,113.21237874166,525
"526","2019cthar",150.323390131579,"2019cthar",12.1008714813739,6.42642642642643,120.161921517831,526
"527","2019ctwat",147.533666463415,"2019ctwat",12.3003403100272,7.84784784784785,141.020198945711,527
"528","2019flor",140.211193229167,"2019flor",16.356811309979,5.10510510510511,124.807507069341,528
"529","2019flwp",206.012766145833,"2019flwp",20.8024132468427,6.84684684684685,166.098329797562,529
"530","2019gaalb",119.249730833333,"2019gaalb",7.99391711966288,3.76376376376376,102.152051568023,530
"531","2019gacol",126.140235714286,"2019gacol",10.6624216533676,5.88588588588589,112.603395424801,531
"532","2019gadal",115.733405921053,"2019gadal",9.33894707244106,5.16516516516517,114.174524037516,532
"533","2019gafor",136.559148333333,"2019gafor",12.9402562395172,7.44744744744745,123.031741670086,533
"534","2019gagai",174.610498684211,"2019gagai",14.0475423203323,9.14914914914915,171.432552463055,534
"535","2019hiho",163.523219117647,"2019hiho",6.8439879258134,3.12312312312312,121.957936874622,535
"536","2019iacf",201.0283675,"2019iacf",13.5238115008014,5.00500500500501,165.115181833211,536
"537","2019idbo",173.386585185185,"2019idbo",11.5631319323437,5.82582582582583,145.161606179205,537
"538","2019ilch",184.3609925,"2019ilch",16.3018681747261,5.06506506506507,166.507039323054,538
"539","2019ilpe",158.247201351351,"2019ilpe",10.4444052212414,4.18418418418418,131.296699829936,539
"540","2019ingre",162.589916428571,"2019ingre",16.4192406890997,13.8738738738739,151.978898382979,540
"541","2019inmis",174.547275595238,"2019inmis",15.488345124558,13.6336336336336,177.685916555417,541
"542","2019inwla",143.323736538462,"2019inwla",9.7155303308393,4.98498498498498,121.144080951249,542
"543","2019isde1",187.141128947368,"2019isde1",15.6144676654058,8.96896896896897,160.107288435582,543
"544","2019isde2",174.772748412698,"2019isde2",18.5307479788656,15.4954954954955,162.383753113674,544
"545","2019isde3",193.983251754386,"2019isde3",8.75479483888557,3.48348348348348,140.086221507136,545
"546","2019isde4",209.385787121212,"2019isde4",11.7804801002764,5.14514514514515,155.73918125632,546
"547","2019ksla",170.596896527778,"2019ksla",14.8963962467545,11.4514514514515,165.839456861845,547
"548","2019lake",181.923608426966,"2019lake",15.8065334735162,4.72472472472472,149.634498711809,548
"549","2019mabos",209.547109821429,"2019mabos",13.8123966592998,8.06806806806807,170.600453276781,549
"550","2019mabri",161.717856578947,"2019mabri",8.59314462556472,4.4044044044044,147.748530349007,550
"551","2019macma",162.856540384615,"2019macma",9.99147144141055,4.94494494494494,120.413971822013,551
"552","2019marea",151.163744736842,"2019marea",6.30879243606493,2.78278278278278,115.291728426029,552
"553","2019mawne",131.1880975,"2019mawne",10.6366098006006,6.08608608608609,122.061842550076,553
"554","2019mdbet",169.949101388889,"2019mdbet",10.0748691451051,5.78578578578579,146.130499172162,554
"555","2019mdowi",132.556598684211,"2019mdowi",9.33421458170105,4.72472472472472,108.523769681066,555
"556","2019mdoxo",168.839998076923,"2019mdoxo",13.9686810307683,8.98898898898899,142.118628160474,556
"557","2019melew",160.0827640625,"2019melew",8.97989908173687,4.22422422422422,115.757832618001,557
"558","2019mial2",132.092551388889,"2019mial2",11.7612401381277,6.64664664664665,110.498517988833,558
"559","2019mialp",154.340714102564,"2019mialp",8.14509346365162,4.12412412412412,127.050324878312,559
"560","2019mibel",144.707305625,"2019mibel",9.73495802101312,5.18518518518519,126.992939724472,560
"561","2019micen",165.73574375,"2019micen",14.5234162016904,10.3903903903904,142.873650103392,561
"562","2019midet",245.716434615385,"2019midet",10.8740204224409,6.68668668668669,210.665281931941,562
"563","2019mifor",120.020716875,"2019mifor",10.5364858257349,5.64564564564565,98.0196120470487,563
"564","2019migib",139.962840625,"2019migib",8.93527086344785,4.3043043043043,117.366594227745,564
"565","2019migul",132.874408552632,"2019migul",15.4056379134556,11.3713713713714,121.437313490182,565
"566","2019mijac",117.648863125,"2019mijac",10.6268063841768,5.70570570570571,102.048425070494,566
"567","2019mike2",179.552425,"2019mike2",10.149898647359,5.48548548548549,160.139145132468,567
"568","2019miken",155.471619512195,"2019miken",14.5596585481919,8.62862862862863,131.836664895663,568
"569","2019miket",191.710948125,"2019miket",10.0928718946501,5.74574574574575,169.809306615121,569
"570","2019mikng",111.4132075,"2019mikng",12.4519341650341,8.12812812812813,116.578882424779,570
"571","2019milak",134.47453525641,"2019milak",11.7299173943144,6.76676676676677,129.572152640572,571
"572","2019milan",128.929413125,"2019milan",9.18594974769909,4.48448448448448,101.129599780466,572
"573","2019milin",162.998609146341,"2019milin",10.8302894883689,5.80580580580581,139.287737384158,573
"574","2019miliv",153.537165,"2019miliv",9.48534832213391,4.62462462462462,112.217865145816,574
"575","2019milsu",123.793661585366,"2019milsu",12.2122258284999,7.02702702702703,114.47699559574,575
"576","2019mimar",153.848821875,"2019mimar",8.20207393501148,3.68368368368368,104.461035264614,576
"577","2019mimid",159.564534615385,"2019mimid",8.68878290651171,4.32432432432432,135.243206698385,577
"578","2019mimil",140.774553125,"2019mimil",9.57132641752673,5.08508508508509,131.872319919377,578
"579","2019mimus",157.216176923077,"2019mimus",10.7903333609463,6.36636636636637,151.334335090254,579
"580","2019mishe",101.207594375,"2019mishe",11.7820917341652,6.32632632632633,82.7504018160072,580
"581","2019misjo",131.846443125,"2019misjo",16.0183771831221,13.1131131131131,127.923863078181,581
"582","2019misou",124.16754125,"2019misou",11.100189364653,6.38638638638639,115.275853823891,582
"583","2019mitry",168.180792073171,"2019mitry",7.38540916743573,3.28328328328328,108.797315104716,583
"584","2019mitvc",112.928123125,"2019mitvc",10.1435328528558,4.96496496496496,92.3973186054741,584
"585","2019miwmi",148.486412179487,"2019miwmi",10.1116336951258,5.20520520520521,119.149587225764,585
"586","2019mndu",180.026453684211,"2019mndu",12.1409824756167,2.92292292292292,149.53865369123,586
"587","2019mndu2",177.99643,"2019mndu2",18.4690484551827,5.46546546546547,161.15533181431,587
"588","2019mnmi",165.247712631579,"2019mnmi",20.9338819786137,7.46746746746747,138.481049725684,588
"589","2019mnmi2",129.607135555556,"2019mnmi2",16.4555508165368,4.42442442442442,103.019074719872,589
"590","2019mokc",133.5070375,"2019mokc",9.71953574697336,5.32532532532533,115.886537525955,590
"591","2019mokc3",143.905681944444,"2019mokc3",12.5353018530936,6.72672672672673,118.294930977188,591
"592","2019mosl",130.933945625,"2019mosl",6.40899607377703,1.68168168168168,94.621851032964,592
"593","2019mxcm",153.767209,"2019mxcm",14.7499775541901,7.86786786786787,131.573246096244,593
"594","2019mxmo",126.368225694444,"2019mxmo",19.6422676318142,11.4714714714715,120.160592954244,594
"595","2019mxto",139.524866666667,"2019mxto",9.02771149197944,3.52352352352352,112.885373338159,595
"596","2019ncash",186.7149703125,"2019ncash",11.3746108968892,5.86586586586587,146.10889447916,596
"597","2019ncgui",164.54565625,"2019ncgui",8.022345390605,3.94394394394394,133.215347940349,597
"598","2019ncpem",120.941136805556,"2019ncpem",9.78535576094257,4.9049049049049,96.5020784504773,598
"599","2019ncwak",198.460763194444,"2019ncwak",10.683414241222,5.72572572572573,154.012296192548,599
"600","2019ndgf",182.85968045977,"2019ndgf",11.6149988425631,3.94394394394394,151.832132396362,600
"601","2019nhdur",147.958689375,"2019nhdur",7.44788780321814,3.38338338338338,111.120245486088,601
"602","2019nhgrs",170.056163888889,"2019nhgrs",11.0989301882962,6.64664664664665,160.762554851236,602
"603","2019nhsnh",145.436222972973,"2019nhsnh",5.96323484446832,2.56256256256256,112.281403126122,603
"604","2019njbri",110.850305,"2019njbri",9.46162612654035,4.72472472472472,87.2550591915777,604
"605","2019njfla",155.701181081081,"2019njfla",9.57751870324996,5.20520520520521,137.298513075824,605
"606","2019njski",146.447414189189,"2019njski",8.81118956546912,4.36436436436436,109.931895022845,606
"607","2019njtab",185.832047857143,"2019njtab",10.4352674906179,5.34534534534535,147.146785813329,607
"608","2019nvlv",187.132612345679,"2019nvlv",12.866326968073,5.92592592592593,148.657229096784,608
"609","2019nyli",196.517723648649,"2019nyli",8.85602691288144,4.44444444444444,149.802187087237,609
"610","2019nyli2",213.60604375,"2019nyli2",17.4807067585317,7.74774774774775,166.444419482963,610
"611","2019nyny",200.035709090909,"2019nyny",22.1166082054935,9.50950950950951,167.407279414168,611
"612","2019nyro",168.252071875,"2019nyro",16.4811667377721,6.72672672672673,152.805922242837,612
"613","2019nysu",143.498843506494,"2019nysu",20.9991285661584,13.8538538538539,130.063548945131,613
"614","2019nytr",191.435759027778,"2019nytr",7.56509522012807,3.66366366366366,151.031507725816,614
"615","2019nyut",271.756001470588,"2019nyut",9.95704964111355,6.92692692692693,227.586632603084,615
"616","2019ohcl",178.345623333333,"2019ohcl",13.7555756342658,3.48348348348348,127.276251907773,616
"617","2019ohmv",168.201565,"2019ohmv",13.5719017559902,3.36336336336336,137.535066642645,617
"618","2019okok",149.363127956989,"2019okok",20.7408615390192,7.96796796796797,138.697579291118,618
"619","2019onbar",159.239996153846,"2019onbar",8.0401735533657,3.92392392392392,137.631672643101,619
"620","2019onham",134.752677205882,"2019onham",12.2789624733198,6.64664664664665,111.167609340773,620
"621","2019onlon",177.802268125,"2019onlon",10.6083231318688,5.66566566566567,146.581228712311,621
"622","2019onnob",155.106964393939,"2019onnob",9.89334036368619,5.08508508508509,119.299355515769,622
"623","2019onnyo",141.715499305556,"2019onnyo",10.0408825166182,5.52552552552553,118.780425541149,623
"624","2019onosh",143.749505625,"2019onosh",10.0639602061867,5.30530530530531,139.98237306072,624
"625","2019onto1",169.573911666667,"2019onto1",7.86310207851185,3.94394394394394,128.111304622069,625
"626","2019onto3",158.848790625,"2019onto3",14.2995497338008,10.9109109109109,155.991107214154,626
"627","2019onwat",132.6080390625,"2019onwat",9.67804170437673,5.36536536536537,113.812223633852,627
"628","2019onwin",187.300623125,"2019onwin",13.771626504061,8.06806806806807,153.763236033492,628
"629","2019orlak",155.151779166667,"2019orlak",9.39459955351045,4.7047047047047,117.267518558001,629
"630","2019orore",141.33484375,"2019orore",10.3513107787736,5.60560560560561,123.802035483703,630
"631","2019orwil",177.767481578947,"2019orwil",6.31857824673761,2.76276276276276,138.308522431529,631
"632","2019paben",194.767063709677,"2019paben",10.9961660034346,5.72572572572573,151.891981128686,632
"633","2019paca",167.741618,"2019paca",14.8843946487964,5.70570570570571,150.343878012013,633
"634","2019pahat",156.431416428571,"2019pahat",9.47672803076704,4.98498498498498,137.859942866797,634
"635","2019paphi",145.52769516129,"2019paphi",11.7367999548201,6.50650650650651,119.47983211033,635
"636","2019pawch",153.85158515625,"2019pawch",11.1561106221314,7.12712712712713,139.754619513732,636
"637","2019qcmo",152.641355,"2019qcmo",18.3279012055154,8.34834834834835,151.775659665224,637
"638","2019qcqc",190.014888461538,"2019qcqc",16.8371175755578,9.70970970970971,181.540976680036,638
"639","2019rismi",148.463761206897,"2019rismi",12.8293016594449,7.98798798798799,128.888333537728,639
"640","2019scmb",161.8040796875,"2019scmb",17.1336608209895,5.18518518518519,147.957414540687,640
"641","2019tnkn",128.005277058824,"2019tnkn",16.9585643030116,6.46646646646647,109.456567424197,641
"642","2019tuis",162.863255555556,"2019tuis",9.11679774727161,3.66366366366366,136.335712091417,642
"643","2019tuis2",167.186900847458,"2019tuis2",8.00426753705235,2.96296296296296,124.385384929028,643
"644","2019txama",180.763003448276,"2019txama",11.2238227076033,7.16716716716717,168.147321889709,644
"645","2019txaus",206.748989583333,"2019txaus",8.47877491768109,4.62462462462462,187.758989835189,645
"646","2019txcha",180.694143571429,"2019txcha",10.7088450782442,6.60660660660661,172.465291563299,646
"647","2019txdel",129.824381875,"2019txdel",10.0333623388221,5.56556556556557,106.731320838213,647
"648","2019txdls",133.168419871795,"2019txdls",10.7149361999964,6.26626626626627,113.888237558258,648
"649","2019txelp",163.676353,"2019txelp",13.5201513033504,10.950950950951,165.28925794823,649
"650","2019txgre",182.653760714286,"2019txgre",10.7103911927833,5.54554554554555,149.507329595673,650
"651","2019txpas",125.29989140625,"2019txpas",13.0281100886163,7.50750750750751,111.728242893938,651
"652","2019txpla",142.733166428571,"2019txpla",6.44046397829585,2.9029029029029,114.302829565979,652
"653","2019txsan",144.934040972222,"2019txsan",7.47402591264762,3.46346346346346,119.510278239164,653
"654","2019utwv",157.416357317073,"2019utwv",13.1066213429187,5.04504504504505,134.732076187868,654
"655","2019vabla",191.615311764706,"2019vabla",11.1103216744077,5.80580580580581,155.057259770118,655
"656","2019vagle",156.213181756757,"2019vagle",8.55138818173076,4.36436436436436,139.381984343346,656
"657","2019vahay",192.186756428571,"2019vahay",14.5934737772415,7.54754754754755,175.298749688607,657
"658","2019vapor",121.577810810811,"2019vapor",12.176064723026,7.60760760760761,122.115808415127,658
"659","2019waahs",197.918452941176,"2019waahs",13.5119409210448,8.88888888888889,176.955449625503,659
"660","2019waamv",165.5301375,"2019waamv",11.9930337927089,7.42742742742743,155.765119803462,660
"661","2019wamou",174.807820588235,"2019wamou",9.26860018728159,4.86486486486486,150.573869806003,661
"662","2019wasno",198.666773026316,"2019wasno",12.5776670628844,6.64664664664665,165.52520761171,662
"663","2019waspo",178.939118965517,"2019waspo",11.6541713764435,6.90690690690691,155.531190809708,663
"664","2019wayak",196.029807258065,"2019wayak",14.5548809432933,10.1501501501502,180.686580544522,664
"665","2019wila",186.442466666667,"2019wila",12.6808903311612,4.6046046046046,143.497219526177,665
"666","2019wimi",186.700708888889,"2019wimi",14.8136531106804,5.62562562562563,161.021555287723,666
"667","2022alhu",364.401158536585,"2022alhu",5.18432637338215,1.28128128128128,185.173767643688,667
"668","2022ausc",190.03231440678,"2022ausc",2.5969795990667,1.16116116116116,107.135690358522,668
"669","2022azfl",171.862396969697,"2022azfl",8.15103676610004,2.92292292292292,134.160727352634,669
"670","2022azva",199.392652142857,"2022azva",6.59446078385304,2.92292292292292,153.8251613186,670
"671","2022caav",378.915247857143,"2022caav",7.95432448502975,3.72372372372372,283.414455891844,671
"672","2022cada",415.195989873418,"2022cada",4.9401097412429,1.58158158158158,221.487628072806,672
"673","2022cafr",325.595187333333,"2022cafr",8.600902364285,6.04604604604605,244.797499644786,673
"674","2022cala",405.933029220779,"2022cala",6.98670845463028,2.28228228228228,221.021121540097,674
"675","2022camb",373.125830555556,"2022camb",2.56559653677064,0.920920920920921,165.885059333541,675
"676","2022caoc",315.24840974026,"2022caoc",5.63602678727359,1.86186186186186,198.839280141139,676
"677","2022caph",292.02653,"2022caph",2.82186049481161,1.04104104104104,161.652954986974,677
"678","2022casd",172.71611125,"2022casd",19.5201556285922,7.40740740740741,154.618719587102,678
"679","2022casf",205.087140243902,"2022casf",4.55400791084929,1.84184184184184,143.217879122323,679
"680","2022casj",283.185775842697,"2022casj",19.7248657477991,5.62562562562563,218.616392207253,680
"681","2022cave",200.712255405405,"2022cave",10.3891294816726,4.62462462462462,178.629230515392,681
"682","2022code",218.934837640449,"2022code",3.90461109392386,1.84184184184184,127.92358924142,682
"683","2022cthar",285.242020625,"2022cthar",4.44217955796327,1.8018018018018,172.567420161798,683
"684","2022ctwat",147.38063125,"2022ctwat",7.54225174809856,3.4034034034034,122.941531773535,684
"685","2022dc305",144.376289393939,"2022dc305",7.84631042201962,2.7027027027027,108.574098869352,685
"686","2022dc306",211.559716666667,"2022dc306",13.1201047621794,6.00600600600601,195.258030459925,686
"687","2022dc312",133.437246666667,"2022dc312",15.831535294014,6.66666666666667,117.066152937367,687
"688","2022dc313",156.628267241379,"2022dc313",16.09142146799,7.26726726726727,137.145954291284,688
"689","2022dc319",175.093076666667,"2022dc319",12.6168470706147,4.04404404404404,124.20589057173,689
"690","2022dc320",244.320137037037,"2022dc320",13.2490177843301,4.52452452452452,180.28046042963,690
"691","2022dc326",208.5064953125,"2022dc326",16.0574316962059,6.30630630630631,176.89659942934,691
"692","2022dc327",222.84199,"2022dc327",15.6978588717698,5.24524524524525,176.352763883819,692
"693","2022flor",190.068330357143,"2022flor",13.5031192496363,3.36336336336336,156.218297178704,693
"694","2022flta",191.474950694444,"2022flta",8.89035912831331,4.58458458458458,171.831031958985,694
"695","2022flwp",174.935257575758,"2022flwp",4.54463079904297,1.86186186186186,132.809614190988,695
"696","2022gaalb",180.665946153846,"2022gaalb",5.16931706490981,2.04204204204204,112.742972066649,696
"697","2022gacar",270.442243421053,"2022gacar",4.1340739658847,1.6016016016016,149.763414816902,697
"698","2022gacol",136.246591269841,"2022gacol",2.43412475414821,1.52152152152152,90.1098189279183,698
"699","2022gadal",189.775953278689,"2022gadal",5.88212165792468,2.002002002002,123.615216936183,699
"700","2022iacf",179.049681927711,"2022iacf",7.88556541654437,2.88288288288288,138.51083484578,700
"701","2022idbo",281.404958035714,"2022idbo",6.32630487108514,2.76276276276276,201.361822096282,701
